COUNTY_NUM,COUNTY,WEEK_DAY,WEEK_DAY_NUM,COLLISION_TIME,NUM_ACCIDENTS
1,Adams,SUNDAY,1,5,1
1,Adams,SUNDAY,1,6,1
1,Adams,SUNDAY,1,7,1
1,Adams,SUNDAY,1,8,1
1,Adams,SUNDAY,1,12,3
1,Adams,SUNDAY,1,15,1
1,Adams,SUNDAY,1,18,2
1,Adams,SUNDAY,1,21,1
1,Adams,MONDAY,2,5,1
1,Adams,MONDAY,2,6,1
1,Adams,MONDAY,2,13,1
1,Adams,MONDAY,2,16,2
1,Adams,MONDAY,2,18,1
1,Adams,TUESDAY,3,6,1
1,Adams,TUESDAY,3,11,1
1,Adams,TUESDAY,3,13,2
1,Adams,TUESDAY,3,14,2
1,Adams,TUESDAY,3,15,2
1,Adams,TUESDAY,3,16,2
1,Adams,TUESDAY,3,17,2
1,Adams,TUESDAY,3,18,2
1,Adams,TUESDAY,3,19,1
1,Adams,TUESDAY,3,20,1
1,Adams,TUESDAY,3,22,1
1,Adams,WEDNESDAY,4,6,1
1,Adams,WEDNESDAY,4,7,3
1,Adams,WEDNESDAY,4,10,1
1,Adams,WEDNESDAY,4,12,1
1,Adams,WEDNESDAY,4,14,2
1,Adams,WEDNESDAY,4,15,2
1,Adams,WEDNESDAY,4,17,3
1,Adams,WEDNESDAY,4,18,1
1,Adams,WEDNESDAY,4,21,1
1,Adams,THURSDAY,5,7,1
1,Adams,THURSDAY,5,10,2
1,Adams,THURSDAY,5,12,1
1,Adams,THURSDAY,5,17,1
1,Adams,THURSDAY,5,18,1
1,Adams,THURSDAY,5,19,1
1,Adams,THURSDAY,5,20,1
1,Adams,THURSDAY,5,23,1
1,Adams,FRIDAY,6,1,1
1,Adams,FRIDAY,6,4,1
1,Adams,FRIDAY,6,5,1
1,Adams,FRIDAY,6,9,1
1,Adams,FRIDAY,6,11,1
1,Adams,FRIDAY,6,12,1
1,Adams,FRIDAY,6,14,1
1,Adams,FRIDAY,6,15,1
1,Adams,FRIDAY,6,16,2
1,Adams,FRIDAY,6,17,1
1,Adams,FRIDAY,6,18,2
1,Adams,FRIDAY,6,19,1
1,Adams,SATURDAY,7,7,2
1,Adams,SATURDAY,7,8,3
1,Adams,SATURDAY,7,12,1
1,Adams,SATURDAY,7,13,1
1,Adams,SATURDAY,7,15,2
1,Adams,SATURDAY,7,16,2
1,Adams,SATURDAY,7,17,3
1,Adams,SATURDAY,7,18,1
1,Adams,SATURDAY,7,19,1
1,Adams,SATURDAY,7,22,1
2,Allen,SUNDAY,1,0,7
2,Allen,SUNDAY,1,1,4
2,Allen,SUNDAY,1,2,5
2,Allen,SUNDAY,1,3,7
2,Allen,SUNDAY,1,4,1
2,Allen,SUNDAY,1,5,1
2,Allen,SUNDAY,1,6,3
2,Allen,SUNDAY,1,7,4
2,Allen,SUNDAY,1,8,6
2,Allen,SUNDAY,1,9,8
2,Allen,SUNDAY,1,10,18
2,Allen,SUNDAY,1,11,21
2,Allen,SUNDAY,1,12,46
2,Allen,SUNDAY,1,13,15
2,Allen,SUNDAY,1,14,24
2,Allen,SUNDAY,1,15,22
2,Allen,SUNDAY,1,16,19
2,Allen,SUNDAY,1,17,8
2,Allen,SUNDAY,1,18,11
2,Allen,SUNDAY,1,19,7
2,Allen,SUNDAY,1,20,6
2,Allen,SUNDAY,1,21,5
2,Allen,SUNDAY,1,22,8
2,Allen,SUNDAY,1,23,2
2,Allen,MONDAY,2,0,2
2,Allen,MONDAY,2,1,1
2,Allen,MONDAY,2,2,1
2,Allen,MONDAY,2,3,1
2,Allen,MONDAY,2,4,2
2,Allen,MONDAY,2,5,1
2,Allen,MONDAY,2,6,5
2,Allen,MONDAY,2,7,14
2,Allen,MONDAY,2,8,7
2,Allen,MONDAY,2,9,3
2,Allen,MONDAY,2,10,6
2,Allen,MONDAY,2,11,8
2,Allen,MONDAY,2,12,9
2,Allen,MONDAY,2,13,6
2,Allen,MONDAY,2,14,7
2,Allen,MONDAY,2,15,9
2,Allen,MONDAY,2,16,11
2,Allen,MONDAY,2,17,17
2,Allen,MONDAY,2,18,10
2,Allen,MONDAY,2,19,5
2,Allen,MONDAY,2,20,5
2,Allen,MONDAY,2,21,6
2,Allen,MONDAY,2,22,1
2,Allen,MONDAY,2,23,4
2,Allen,TUESDAY,3,0,2
2,Allen,TUESDAY,3,2,1
2,Allen,TUESDAY,3,3,1
2,Allen,TUESDAY,3,4,1
2,Allen,TUESDAY,3,5,2
2,Allen,TUESDAY,3,6,5
2,Allen,TUESDAY,3,7,7
2,Allen,TUESDAY,3,8,7
2,Allen,TUESDAY,3,9,10
2,Allen,TUESDAY,3,10,9
2,Allen,TUESDAY,3,11,13
2,Allen,TUESDAY,3,12,17
2,Allen,TUESDAY,3,13,9
2,Allen,TUESDAY,3,14,11
2,Allen,TUESDAY,3,15,20
2,Allen,TUESDAY,3,16,15
2,Allen,TUESDAY,3,17,12
2,Allen,TUESDAY,3,18,19
2,Allen,TUESDAY,3,19,5
2,Allen,TUESDAY,3,20,4
2,Allen,TUESDAY,3,21,3
2,Allen,TUESDAY,3,22,7
2,Allen,TUESDAY,3,23,1
2,Allen,WEDNESDAY,4,1,3
2,Allen,WEDNESDAY,4,3,1
2,Allen,WEDNESDAY,4,5,1
2,Allen,WEDNESDAY,4,6,6
2,Allen,WEDNESDAY,4,7,9
2,Allen,WEDNESDAY,4,8,6
2,Allen,WEDNESDAY,4,9,6
2,Allen,WEDNESDAY,4,10,7
2,Allen,WEDNESDAY,4,11,12
2,Allen,WEDNESDAY,4,12,8
2,Allen,WEDNESDAY,4,13,9
2,Allen,WEDNESDAY,4,14,10
2,Allen,WEDNESDAY,4,15,9
2,Allen,WEDNESDAY,4,16,17
2,Allen,WEDNESDAY,4,17,21
2,Allen,WEDNESDAY,4,18,19
2,Allen,WEDNESDAY,4,19,10
2,Allen,WEDNESDAY,4,20,8
2,Allen,WEDNESDAY,4,21,2
2,Allen,WEDNESDAY,4,22,3
2,Allen,WEDNESDAY,4,23,2
2,Allen,THURSDAY,5,0,1
2,Allen,THURSDAY,5,2,1
2,Allen,THURSDAY,5,5,7
2,Allen,THURSDAY,5,6,4
2,Allen,THURSDAY,5,7,9
2,Allen,THURSDAY,5,8,11
2,Allen,THURSDAY,5,9,6
2,Allen,THURSDAY,5,10,5
2,Allen,THURSDAY,5,11,11
2,Allen,THURSDAY,5,12,12
2,Allen,THURSDAY,5,13,11
2,Allen,THURSDAY,5,14,15
2,Allen,THURSDAY,5,15,18
2,Allen,THURSDAY,5,16,12
2,Allen,THURSDAY,5,17,11
2,Allen,THURSDAY,5,18,13
2,Allen,THURSDAY,5,19,11
2,Allen,THURSDAY,5,20,9
2,Allen,THURSDAY,5,21,4
2,Allen,THURSDAY,5,22,4
2,Allen,THURSDAY,5,23,4
2,Allen,FRIDAY,6,0,9
2,Allen,FRIDAY,6,1,3
2,Allen,FRIDAY,6,2,3
2,Allen,FRIDAY,6,3,4
2,Allen,FRIDAY,6,5,6
2,Allen,FRIDAY,6,6,9
2,Allen,FRIDAY,6,7,20
2,Allen,FRIDAY,6,8,18
2,Allen,FRIDAY,6,9,16
2,Allen,FRIDAY,6,10,10
2,Allen,FRIDAY,6,11,10
2,Allen,FRIDAY,6,12,21
2,Allen,FRIDAY,6,13,21
2,Allen,FRIDAY,6,14,12
2,Allen,FRIDAY,6,15,21
2,Allen,FRIDAY,6,16,17
2,Allen,FRIDAY,6,17,16
2,Allen,FRIDAY,6,18,20
2,Allen,FRIDAY,6,19,16
2,Allen,FRIDAY,6,20,13
2,Allen,FRIDAY,6,21,7
2,Allen,FRIDAY,6,22,10
2,Allen,FRIDAY,6,23,6
2,Allen,SATURDAY,7,0,10
2,Allen,SATURDAY,7,1,4
2,Allen,SATURDAY,7,2,2
2,Allen,SATURDAY,7,3,7
2,Allen,SATURDAY,7,4,2
2,Allen,SATURDAY,7,5,2
2,Allen,SATURDAY,7,6,6
2,Allen,SATURDAY,7,7,4
2,Allen,SATURDAY,7,8,14
2,Allen,SATURDAY,7,9,23
2,Allen,SATURDAY,7,10,22
2,Allen,SATURDAY,7,11,19
2,Allen,SATURDAY,7,12,24
2,Allen,SATURDAY,7,13,24
2,Allen,SATURDAY,7,14,30
2,Allen,SATURDAY,7,15,26
2,Allen,SATURDAY,7,16,24
2,Allen,SATURDAY,7,17,22
2,Allen,SATURDAY,7,18,15
2,Allen,SATURDAY,7,19,13
2,Allen,SATURDAY,7,20,9
2,Allen,SATURDAY,7,21,8
2,Allen,SATURDAY,7,22,9
2,Allen,SATURDAY,7,23,11
3,Bartholomew,SUNDAY,1,0,1
3,Bartholomew,SUNDAY,1,1,1
3,Bartholomew,SUNDAY,1,2,2
3,Bartholomew,SUNDAY,1,5,1
3,Bartholomew,SUNDAY,1,7,1
3,Bartholomew,SUNDAY,1,10,2
3,Bartholomew,SUNDAY,1,12,1
3,Bartholomew,SUNDAY,1,13,3
3,Bartholomew,SUNDAY,1,15,1
3,Bartholomew,SUNDAY,1,16,2
3,Bartholomew,SUNDAY,1,17,1
3,Bartholomew,SUNDAY,1,18,2
3,Bartholomew,SUNDAY,1,19,3
3,Bartholomew,SUNDAY,1,20,2
3,Bartholomew,SUNDAY,1,23,1
3,Bartholomew,MONDAY,2,4,1
3,Bartholomew,MONDAY,2,6,1
3,Bartholomew,MONDAY,2,7,1
3,Bartholomew,MONDAY,2,8,3
3,Bartholomew,MONDAY,2,9,1
3,Bartholomew,MONDAY,2,11,2
3,Bartholomew,MONDAY,2,12,3
3,Bartholomew,MONDAY,2,13,2
3,Bartholomew,MONDAY,2,14,1
3,Bartholomew,MONDAY,2,15,2
3,Bartholomew,MONDAY,2,16,1
3,Bartholomew,MONDAY,2,17,1
3,Bartholomew,MONDAY,2,18,1
3,Bartholomew,MONDAY,2,19,1
3,Bartholomew,MONDAY,2,20,1
3,Bartholomew,MONDAY,2,22,1
3,Bartholomew,TUESDAY,3,2,1
3,Bartholomew,TUESDAY,3,3,1
3,Bartholomew,TUESDAY,3,4,1
3,Bartholomew,TUESDAY,3,5,1
3,Bartholomew,TUESDAY,3,6,2
3,Bartholomew,TUESDAY,3,7,2
3,Bartholomew,TUESDAY,3,8,2
3,Bartholomew,TUESDAY,3,9,2
3,Bartholomew,TUESDAY,3,10,2
3,Bartholomew,TUESDAY,3,11,1
3,Bartholomew,TUESDAY,3,12,2
3,Bartholomew,TUESDAY,3,13,1
3,Bartholomew,TUESDAY,3,14,2
3,Bartholomew,TUESDAY,3,15,2
3,Bartholomew,TUESDAY,3,16,3
3,Bartholomew,TUESDAY,3,17,4
3,Bartholomew,TUESDAY,3,20,1
3,Bartholomew,TUESDAY,3,21,2
3,Bartholomew,TUESDAY,3,22,2
3,Bartholomew,WEDNESDAY,4,0,1
3,Bartholomew,WEDNESDAY,4,4,1
3,Bartholomew,WEDNESDAY,4,5,2
3,Bartholomew,WEDNESDAY,4,6,2
3,Bartholomew,WEDNESDAY,4,9,3
3,Bartholomew,WEDNESDAY,4,10,1
3,Bartholomew,WEDNESDAY,4,12,1
3,Bartholomew,WEDNESDAY,4,14,1
3,Bartholomew,WEDNESDAY,4,15,2
3,Bartholomew,WEDNESDAY,4,16,1
3,Bartholomew,WEDNESDAY,4,17,4
3,Bartholomew,WEDNESDAY,4,19,1
3,Bartholomew,WEDNESDAY,4,20,1
3,Bartholomew,WEDNESDAY,4,22,2
3,Bartholomew,WEDNESDAY,4,23,2
3,Bartholomew,THURSDAY,5,1,1
3,Bartholomew,THURSDAY,5,5,1
3,Bartholomew,THURSDAY,5,6,2
3,Bartholomew,THURSDAY,5,7,1
3,Bartholomew,THURSDAY,5,9,1
3,Bartholomew,THURSDAY,5,10,1
3,Bartholomew,THURSDAY,5,12,3
3,Bartholomew,THURSDAY,5,13,3
3,Bartholomew,THURSDAY,5,14,1
3,Bartholomew,THURSDAY,5,15,3
3,Bartholomew,THURSDAY,5,17,1
3,Bartholomew,THURSDAY,5,18,1
3,Bartholomew,THURSDAY,5,22,1
3,Bartholomew,FRIDAY,6,5,2
3,Bartholomew,FRIDAY,6,6,1
3,Bartholomew,FRIDAY,6,7,3
3,Bartholomew,FRIDAY,6,8,1
3,Bartholomew,FRIDAY,6,12,2
3,Bartholomew,FRIDAY,6,13,3
3,Bartholomew,FRIDAY,6,14,2
3,Bartholomew,FRIDAY,6,15,2
3,Bartholomew,FRIDAY,6,16,4
3,Bartholomew,FRIDAY,6,17,8
3,Bartholomew,FRIDAY,6,18,6
3,Bartholomew,FRIDAY,6,19,5
3,Bartholomew,FRIDAY,6,20,1
3,Bartholomew,FRIDAY,6,21,5
3,Bartholomew,FRIDAY,6,22,1
3,Bartholomew,FRIDAY,6,23,1
3,Bartholomew,SATURDAY,7,1,1
3,Bartholomew,SATURDAY,7,2,2
3,Bartholomew,SATURDAY,7,6,2
3,Bartholomew,SATURDAY,7,10,1
3,Bartholomew,SATURDAY,7,11,1
3,Bartholomew,SATURDAY,7,12,4
3,Bartholomew,SATURDAY,7,13,2
3,Bartholomew,SATURDAY,7,14,1
3,Bartholomew,SATURDAY,7,15,1
3,Bartholomew,SATURDAY,7,16,2
3,Bartholomew,SATURDAY,7,17,1
3,Bartholomew,SATURDAY,7,18,1
3,Bartholomew,SATURDAY,7,19,2
4,Benton,SUNDAY,1,7,1
4,Benton,SUNDAY,1,9,1
4,Benton,SUNDAY,1,11,1
4,Benton,MONDAY,2,7,1
4,Benton,MONDAY,2,20,1
4,Benton,TUESDAY,3,20,1
4,Benton,TUESDAY,3,21,1
4,Benton,WEDNESDAY,4,22,1
4,Benton,THURSDAY,5,7,1
4,Benton,FRIDAY,6,22,1
4,Benton,SATURDAY,7,19,1
4,Benton,SATURDAY,7,20,1
5,Blackford,SUNDAY,1,10,1
5,Blackford,SUNDAY,1,17,1
5,Blackford,SUNDAY,1,19,2
5,Blackford,MONDAY,2,14,2
5,Blackford,MONDAY,2,16,1
5,Blackford,MONDAY,2,18,1
5,Blackford,TUESDAY,3,5,1
5,Blackford,TUESDAY,3,6,1
5,Blackford,TUESDAY,3,15,2
5,Blackford,WEDNESDAY,4,6,1
5,Blackford,WEDNESDAY,4,7,1
5,Blackford,WEDNESDAY,4,10,1
5,Blackford,WEDNESDAY,4,17,2
5,Blackford,THURSDAY,5,4,1
5,Blackford,THURSDAY,5,14,1
5,Blackford,THURSDAY,5,23,1
5,Blackford,FRIDAY,6,13,1
5,Blackford,FRIDAY,6,17,1
5,Blackford,FRIDAY,6,18,2
5,Blackford,SATURDAY,7,9,1
5,Blackford,SATURDAY,7,20,1
5,Blackford,SATURDAY,7,22,1
6,Boone,SUNDAY,1,3,2
6,Boone,SUNDAY,1,4,1
6,Boone,SUNDAY,1,6,4
6,Boone,SUNDAY,1,8,1
6,Boone,SUNDAY,1,9,5
6,Boone,SUNDAY,1,11,2
6,Boone,SUNDAY,1,12,2
6,Boone,SUNDAY,1,13,2
6,Boone,SUNDAY,1,14,2
6,Boone,SUNDAY,1,15,1
6,Boone,SUNDAY,1,16,3
6,Boone,SUNDAY,1,17,2
6,Boone,SUNDAY,1,18,8
6,Boone,SUNDAY,1,19,3
6,Boone,SUNDAY,1,20,1
6,Boone,SUNDAY,1,21,2
6,Boone,SUNDAY,1,22,1
6,Boone,MONDAY,2,0,1
6,Boone,MONDAY,2,5,5
6,Boone,MONDAY,2,7,3
6,Boone,MONDAY,2,8,1
6,Boone,MONDAY,2,10,1
6,Boone,MONDAY,2,11,3
6,Boone,MONDAY,2,12,1
6,Boone,MONDAY,2,13,1
6,Boone,MONDAY,2,15,1
6,Boone,MONDAY,2,16,2
6,Boone,MONDAY,2,17,4
6,Boone,MONDAY,2,18,3
6,Boone,MONDAY,2,19,1
6,Boone,MONDAY,2,20,1
6,Boone,MONDAY,2,22,2
6,Boone,TUESDAY,3,0,2
6,Boone,TUESDAY,3,1,1
6,Boone,TUESDAY,3,5,2
6,Boone,TUESDAY,3,7,6
6,Boone,TUESDAY,3,8,1
6,Boone,TUESDAY,3,9,1
6,Boone,TUESDAY,3,14,1
6,Boone,TUESDAY,3,15,3
6,Boone,TUESDAY,3,16,3
6,Boone,TUESDAY,3,17,1
6,Boone,TUESDAY,3,18,2
6,Boone,TUESDAY,3,20,1
6,Boone,TUESDAY,3,23,1
6,Boone,WEDNESDAY,4,2,1
6,Boone,WEDNESDAY,4,7,5
6,Boone,WEDNESDAY,4,8,1
6,Boone,WEDNESDAY,4,10,1
6,Boone,WEDNESDAY,4,11,1
6,Boone,WEDNESDAY,4,12,1
6,Boone,WEDNESDAY,4,13,2
6,Boone,WEDNESDAY,4,16,4
6,Boone,WEDNESDAY,4,18,2
6,Boone,WEDNESDAY,4,19,4
6,Boone,WEDNESDAY,4,20,1
6,Boone,WEDNESDAY,4,21,1
6,Boone,THURSDAY,5,0,1
6,Boone,THURSDAY,5,3,1
6,Boone,THURSDAY,5,6,3
6,Boone,THURSDAY,5,7,3
6,Boone,THURSDAY,5,8,2
6,Boone,THURSDAY,5,9,2
6,Boone,THURSDAY,5,12,1
6,Boone,THURSDAY,5,13,1
6,Boone,THURSDAY,5,14,2
6,Boone,THURSDAY,5,15,2
6,Boone,THURSDAY,5,16,2
6,Boone,THURSDAY,5,17,3
6,Boone,THURSDAY,5,18,2
6,Boone,FRIDAY,6,1,1
6,Boone,FRIDAY,6,5,1
6,Boone,FRIDAY,6,7,4
6,Boone,FRIDAY,6,8,1
6,Boone,FRIDAY,6,9,1
6,Boone,FRIDAY,6,10,2
6,Boone,FRIDAY,6,11,3
6,Boone,FRIDAY,6,13,2
6,Boone,FRIDAY,6,14,4
6,Boone,FRIDAY,6,15,6
6,Boone,FRIDAY,6,16,10
6,Boone,FRIDAY,6,17,5
6,Boone,FRIDAY,6,18,4
6,Boone,FRIDAY,6,19,2
6,Boone,FRIDAY,6,20,4
6,Boone,FRIDAY,6,22,2
6,Boone,FRIDAY,6,23,1
6,Boone,SATURDAY,7,0,1
6,Boone,SATURDAY,7,6,2
6,Boone,SATURDAY,7,7,4
6,Boone,SATURDAY,7,8,2
6,Boone,SATURDAY,7,9,2
6,Boone,SATURDAY,7,10,2
6,Boone,SATURDAY,7,11,1
6,Boone,SATURDAY,7,12,1
6,Boone,SATURDAY,7,13,2
6,Boone,SATURDAY,7,14,1
6,Boone,SATURDAY,7,16,1
6,Boone,SATURDAY,7,17,1
6,Boone,SATURDAY,7,18,3
6,Boone,SATURDAY,7,20,2
6,Boone,SATURDAY,7,21,1
6,Boone,SATURDAY,7,22,1
7,Brown,SUNDAY,1,10,2
7,Brown,SUNDAY,1,11,1
7,Brown,SUNDAY,1,13,1
7,Brown,SUNDAY,1,16,1
7,Brown,SUNDAY,1,17,1
7,Brown,SUNDAY,1,18,1
7,Brown,MONDAY,2,8,1
7,Brown,MONDAY,2,9,1
7,Brown,MONDAY,2,10,1
7,Brown,MONDAY,2,14,1
7,Brown,MONDAY,2,15,2
7,Brown,MONDAY,2,16,1
7,Brown,MONDAY,2,20,1
7,Brown,TUESDAY,3,8,1
7,Brown,TUESDAY,3,17,1
7,Brown,TUESDAY,3,18,1
7,Brown,TUESDAY,3,19,3
7,Brown,TUESDAY,3,22,1
7,Brown,WEDNESDAY,4,10,1
7,Brown,WEDNESDAY,4,17,1
7,Brown,WEDNESDAY,4,18,1
7,Brown,WEDNESDAY,4,22,1
7,Brown,WEDNESDAY,4,23,1
7,Brown,THURSDAY,5,5,1
7,Brown,THURSDAY,5,10,1
7,Brown,THURSDAY,5,11,1
7,Brown,THURSDAY,5,14,1
7,Brown,THURSDAY,5,16,1
7,Brown,THURSDAY,5,18,2
7,Brown,FRIDAY,6,10,1
7,Brown,FRIDAY,6,13,1
7,Brown,FRIDAY,6,15,2
7,Brown,FRIDAY,6,16,1
7,Brown,FRIDAY,6,17,1
7,Brown,FRIDAY,6,18,1
7,Brown,FRIDAY,6,21,1
7,Brown,SATURDAY,7,2,1
7,Brown,SATURDAY,7,6,1
7,Brown,SATURDAY,7,9,1
7,Brown,SATURDAY,7,10,7
7,Brown,SATURDAY,7,11,4
7,Brown,SATURDAY,7,12,4
7,Brown,SATURDAY,7,15,2
7,Brown,SATURDAY,7,16,1
7,Brown,SATURDAY,7,23,1
8,Carroll,SUNDAY,1,0,1
8,Carroll,SUNDAY,1,6,1
8,Carroll,SUNDAY,1,9,1
8,Carroll,SUNDAY,1,11,2
8,Carroll,SUNDAY,1,12,2
8,Carroll,SUNDAY,1,14,2
8,Carroll,SUNDAY,1,16,1
8,Carroll,SUNDAY,1,17,1
8,Carroll,SUNDAY,1,21,1
8,Carroll,SUNDAY,1,23,1
8,Carroll,MONDAY,2,6,1
8,Carroll,MONDAY,2,15,1
8,Carroll,TUESDAY,3,0,1
8,Carroll,TUESDAY,3,6,2
8,Carroll,TUESDAY,3,7,1
8,Carroll,TUESDAY,3,9,2
8,Carroll,TUESDAY,3,12,1
8,Carroll,TUESDAY,3,16,1
8,Carroll,TUESDAY,3,22,1
8,Carroll,WEDNESDAY,4,8,1
8,Carroll,WEDNESDAY,4,13,2
8,Carroll,WEDNESDAY,4,17,1
8,Carroll,WEDNESDAY,4,18,1
8,Carroll,THURSDAY,5,12,1
8,Carroll,THURSDAY,5,14,1
8,Carroll,THURSDAY,5,15,1
8,Carroll,THURSDAY,5,16,2
8,Carroll,THURSDAY,5,22,1
8,Carroll,FRIDAY,6,2,1
8,Carroll,FRIDAY,6,6,1
8,Carroll,FRIDAY,6,8,1
8,Carroll,FRIDAY,6,9,1
8,Carroll,FRIDAY,6,10,1
8,Carroll,FRIDAY,6,15,1
8,Carroll,FRIDAY,6,18,1
8,Carroll,FRIDAY,6,19,1
8,Carroll,FRIDAY,6,23,1
8,Carroll,SATURDAY,7,1,1
8,Carroll,SATURDAY,7,5,1
8,Carroll,SATURDAY,7,14,2
8,Carroll,SATURDAY,7,19,1
8,Carroll,SATURDAY,7,21,1
9,Cass,SUNDAY,1,0,2
9,Cass,SUNDAY,1,4,1
9,Cass,SUNDAY,1,9,4
9,Cass,SUNDAY,1,10,4
9,Cass,SUNDAY,1,11,2
9,Cass,SUNDAY,1,12,4
9,Cass,SUNDAY,1,13,4
9,Cass,SUNDAY,1,14,3
9,Cass,SUNDAY,1,15,3
9,Cass,SUNDAY,1,16,1
9,Cass,SUNDAY,1,17,1
9,Cass,SUNDAY,1,19,2
9,Cass,SUNDAY,1,20,2
9,Cass,SUNDAY,1,22,1
9,Cass,MONDAY,2,0,1
9,Cass,MONDAY,2,5,1
9,Cass,MONDAY,2,6,1
9,Cass,MONDAY,2,7,1
9,Cass,MONDAY,2,8,1
9,Cass,MONDAY,2,10,1
9,Cass,MONDAY,2,12,2
9,Cass,MONDAY,2,14,1
9,Cass,MONDAY,2,15,1
9,Cass,MONDAY,2,17,2
9,Cass,MONDAY,2,18,1
9,Cass,MONDAY,2,20,1
9,Cass,TUESDAY,3,7,2
9,Cass,TUESDAY,3,11,2
9,Cass,TUESDAY,3,12,2
9,Cass,TUESDAY,3,13,1
9,Cass,TUESDAY,3,14,1
9,Cass,TUESDAY,3,15,4
9,Cass,TUESDAY,3,16,1
9,Cass,TUESDAY,3,17,2
9,Cass,TUESDAY,3,18,2
9,Cass,TUESDAY,3,22,1
9,Cass,WEDNESDAY,4,2,1
9,Cass,WEDNESDAY,4,5,1
9,Cass,WEDNESDAY,4,9,1
9,Cass,WEDNESDAY,4,12,2
9,Cass,WEDNESDAY,4,13,2
9,Cass,WEDNESDAY,4,14,1
9,Cass,WEDNESDAY,4,15,4
9,Cass,WEDNESDAY,4,16,1
9,Cass,WEDNESDAY,4,17,1
9,Cass,WEDNESDAY,4,18,3
9,Cass,WEDNESDAY,4,19,1
9,Cass,WEDNESDAY,4,22,1
9,Cass,THURSDAY,5,2,1
9,Cass,THURSDAY,5,5,1
9,Cass,THURSDAY,5,7,1
9,Cass,THURSDAY,5,8,3
9,Cass,THURSDAY,5,9,1
9,Cass,THURSDAY,5,10,3
9,Cass,THURSDAY,5,11,1
9,Cass,THURSDAY,5,12,1
9,Cass,THURSDAY,5,14,2
9,Cass,THURSDAY,5,15,2
9,Cass,THURSDAY,5,17,2
9,Cass,THURSDAY,5,18,1
9,Cass,THURSDAY,5,19,1
9,Cass,THURSDAY,5,20,2
9,Cass,THURSDAY,5,22,1
9,Cass,FRIDAY,6,0,1
9,Cass,FRIDAY,6,1,1
9,Cass,FRIDAY,6,2,3
9,Cass,FRIDAY,6,3,1
9,Cass,FRIDAY,6,6,2
9,Cass,FRIDAY,6,7,2
9,Cass,FRIDAY,6,9,2
9,Cass,FRIDAY,6,11,2
9,Cass,FRIDAY,6,12,1
9,Cass,FRIDAY,6,13,2
9,Cass,FRIDAY,6,15,1
9,Cass,FRIDAY,6,17,1
9,Cass,FRIDAY,6,18,3
9,Cass,FRIDAY,6,20,2
9,Cass,FRIDAY,6,22,1
9,Cass,FRIDAY,6,23,1
9,Cass,SATURDAY,7,0,1
9,Cass,SATURDAY,7,3,1
9,Cass,SATURDAY,7,4,1
9,Cass,SATURDAY,7,5,1
9,Cass,SATURDAY,7,8,3
9,Cass,SATURDAY,7,9,1
9,Cass,SATURDAY,7,10,1
9,Cass,SATURDAY,7,11,2
9,Cass,SATURDAY,7,12,3
9,Cass,SATURDAY,7,13,3
9,Cass,SATURDAY,7,14,1
9,Cass,SATURDAY,7,15,4
9,Cass,SATURDAY,7,16,3
9,Cass,SATURDAY,7,17,2
9,Cass,SATURDAY,7,18,3
9,Cass,SATURDAY,7,19,2
9,Cass,SATURDAY,7,20,2
9,Cass,SATURDAY,7,21,2
10,Clark,SUNDAY,1,2,3
10,Clark,SUNDAY,1,4,1
10,Clark,SUNDAY,1,5,1
10,Clark,SUNDAY,1,6,1
10,Clark,SUNDAY,1,7,1
10,Clark,SUNDAY,1,9,1
10,Clark,SUNDAY,1,10,1
10,Clark,SUNDAY,1,11,2
10,Clark,SUNDAY,1,12,2
10,Clark,SUNDAY,1,13,6
10,Clark,SUNDAY,1,14,4
10,Clark,SUNDAY,1,15,2
10,Clark,SUNDAY,1,16,5
10,Clark,SUNDAY,1,17,4
10,Clark,SUNDAY,1,18,4
10,Clark,SUNDAY,1,20,3
10,Clark,SUNDAY,1,21,3
10,Clark,SUNDAY,1,22,1
10,Clark,MONDAY,2,1,1
10,Clark,MONDAY,2,2,2
10,Clark,MONDAY,2,4,1
10,Clark,MONDAY,2,5,2
10,Clark,MONDAY,2,7,4
10,Clark,MONDAY,2,8,2
10,Clark,MONDAY,2,9,1
10,Clark,MONDAY,2,10,2
10,Clark,MONDAY,2,12,4
10,Clark,MONDAY,2,13,3
10,Clark,MONDAY,2,14,3
10,Clark,MONDAY,2,15,4
10,Clark,MONDAY,2,16,4
10,Clark,MONDAY,2,17,6
10,Clark,MONDAY,2,18,4
10,Clark,MONDAY,2,19,5
10,Clark,MONDAY,2,20,1
10,Clark,MONDAY,2,21,2
10,Clark,MONDAY,2,22,1
10,Clark,TUESDAY,3,1,1
10,Clark,TUESDAY,3,4,1
10,Clark,TUESDAY,3,5,1
10,Clark,TUESDAY,3,6,3
10,Clark,TUESDAY,3,7,5
10,Clark,TUESDAY,3,8,2
10,Clark,TUESDAY,3,10,1
10,Clark,TUESDAY,3,11,3
10,Clark,TUESDAY,3,12,3
10,Clark,TUESDAY,3,13,3
10,Clark,TUESDAY,3,14,1
10,Clark,TUESDAY,3,15,2
10,Clark,TUESDAY,3,16,3
10,Clark,TUESDAY,3,17,4
10,Clark,TUESDAY,3,18,5
10,Clark,TUESDAY,3,19,1
10,Clark,TUESDAY,3,20,1
10,Clark,TUESDAY,3,21,1
10,Clark,TUESDAY,3,22,1
10,Clark,WEDNESDAY,4,5,1
10,Clark,WEDNESDAY,4,7,7
